2018-11-11 14:40:29,346 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/admin/setting],methods=[POST]}" onto public springboot.modal.bo.RestResponseBo springboot.controller.admin.SettingController.saveSetting(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-11-11 14:40:29,346 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/admin/setting/backup],methods=[POST]}" onto public springboot.modal.bo.RestResponseBo springboot.controller.admin.SettingController.backup(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-11-11 14:40:29,351 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/page/{p}],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.index(javax.servlet.http.HttpServletRequest,int,int)
2018-11-11 14:40:29,352 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/],methods=[GET]}" onto private java.lang.String springboot.controller.home.IndexController.index(javax.servlet.http.HttpServletRequest,int)
2018-11-11 14:40:29,355 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/search/{keyword}/{page}],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.search(javax.servlet.http.HttpServletRequest,java.lang.String,int,int)
2018-11-11 14:40:29,355 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/search/{keyword}],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.search(javax.servlet.http.HttpServletRequest,java.lang.String,int)
2018-11-11 14:40:29,356 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/comment],methods=[POST]}" onto public springboot.modal.bo.RestResponseBo springboot.controller.home.IndexController.comment(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)
2018-11-11 14:40:29,356 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/category/{keyword}/{page}],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.categories(javax.servlet.http.HttpServletRequest,java.lang.String,int,int)
2018-11-11 14:40:29,357 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/category/{keyword}],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.categories(javax.servlet.http.HttpServletRequest,java.lang.String,int)
2018-11-11 14:40:29,357 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/tag/{name}/{page}],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.tags(javax.servlet.http.HttpServletRequest,java.lang.String,int,int)
2018-11-11 14:40:29,358 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/tag/{name}],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.tags(javax.servlet.http.HttpServletRequest,java.lang.String,int)
2018-11-11 14:40:29,358 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/logout]}" onto public void springboot.controller.home.IndexController.logout(javax.servlet.http.HttpSession,javax.servlet.http.HttpServletResponse)
2018-11-11 14:40:29,359 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/links],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.links(javax.servlet.http.HttpServletRequest)
2018-11-11 14:40:29,359 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/pooruser/{uid} || /pooruser/{uid}.html],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.getPoorUser(javax.servlet.http.HttpServletRequest,java.lang.String)
2018-11-11 14:40:29,360 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/article/{cid} || /article/{cid}.html],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.getArticle(javax.servlet.http.HttpServletRequest,java.lang.String)
2018-11-11 14:40:29,360 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/pooruser/{uid}/preview || /pooruser/{uid}.html],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.poorUserPreview(javax.servlet.http.HttpServletRequest,java.lang.String)
2018-11-11 14:40:29,360 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/article/{cid}/preview || /article/{cid}.html],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.articlePreview(javax.servlet.http.HttpServletRequest,java.lang.String)
2018-11-11 14:40:29,361 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/archives],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.archives(javax.servlet.http.HttpServletRequest)
2018-11-11 14:40:29,362 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/comm/ipban],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.ipBan(javax.servlet.http.HttpServletRequest)
2018-11-11 14:40:29,362 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/{pagename}],methods=[GET]}" onto public java.lang.String springboot.controller.home.IndexController.page(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-11-11 14:40:29,366 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-11-11 14:40:29,367 INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping[543] - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-11-11 14:40:29,466 INFO  o.s.w.s.h.SimpleUrlHandlerMapping[354] - Mapped URL path [/upload/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-11-11 14:40:29,467 INFO  o.s.w.s.h.SimpleUrlHandlerMapping[354] - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-11-11 14:40:29,467 INFO  o.s.w.s.h.SimpleUrlHandlerMapping[354] - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-11-11 14:40:29,520 INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver[273] - Detected @ExceptionHandler methods in globalExceptionHandler
